order_id,customer_id,product_id,order_date,quantity,unit_price,sales_amount,discount_pct,order_status,currency,region,load_timestamp
SO000002849,CUST0000660,MAT001069,2026-06-24,16.0,232.76,3724.16,15,Completed,GBP,South Africa,2026-08-12 15:25:20
SO000002850,CUST0004344,MAT000909,2023-02-07,14.0,31.29,438.06,0,Completed,EUR,Singapore,2026-08-12 04:25:20
SO000002851,CUST0002144,MAT000911,2023-11-09,23.0,372.45,8566.35,5,Shipped,USD,Germany,2026-08-12 13:25:20
SO000002852,CUST0006835,MAT000790,2025-11-28,4.0,29.19,116.76,0,Completed,USD,Australia,2026-08-11 19:25:20
SO000002853,CUST0005043,MAT000456,2025-03-28,10.0,5.35,53.5,0,Completed,USD,USA,2026-08-11 20:25:20
SO000002854,CUST0007990,MAT000361,2026-09-28,5.0,714.26,3571.3,20,Shipped,USD,Australia,2026-08-12 00:25:20
SO000002855,CUST0007277,MAT000660,2026-06-17,14.0,286.9,4016.6,0,Shipped,USD,Australia,2026-08-12 11:25:20
SO000002856,CUST0007549,MAT000293,2024-07-26,11.0,512.99,5642.89,10,Cancelled,USD,UK,2026-08-12 11:25:20
SO000002857,CUST0005550,MAT000150,2024-08-07,22.0,271.49,5972.78,15,Completed,USD,Saudi Arabia,2026-08-12 07:25:20
SO000002858,CUST0004265,MAT000304,2024-12-02,0.0,837.37,7536.33,20,Completed,GBP,Saudi Arabia,2026-08-12 15:25:20
SO000002859,CUST0002057,MAT000449,2024-09-18,7.0,657.62,4603.34,10,Cancelled,USD,USA,2026-08-12 02:25:20
SO000002860,CUST0007583,MAT000783,2026-05-22,25.0,335.41,8385.25,10,Completed,USD,Canada,2026-08-12 17:25:20
SO000002861,CUST0001584,MAT000515,2023-06-03,12.0,193.51,2322.12,10,Completed,JPY,Saudi Arabia,2026-08-11 17:25:20
SO000002862,CUST0005387,MAT000281,2026-01-17,7.0,128.34,898.38,0,Completed,USD,Germany,2026-08-12 07:25:20
SO000002863,CUST0006813,MAT000278,2025-06-25,2.0,687.36,1374.72,5,Completed,USD,Mexico,2026-08-11 22:25:20
SO000002864,CUST0000609,MAT000564,2026-05-14,0.0,410.47,6567.52,5,Completed,USD,Brazil,2026-08-12 15:25:20
SO000002865,CUST0004037,MAT000096,2024-04-25,0.0,212.61,5315.25,20,Completed,USD,Germany,2026-08-12 09:25:20
SO000002866,CUST0000570,MAT000942,2025-07-25,19.0,828.07,15733.33,15,Returned,USD,Mexico,2026-08-11 19:25:20
SO000002867,CUST0000654,MAT000216,2025-07-26,2.0,354.14,708.28,0,Completed,USD,Singapore,2026-08-11 23:25:20
SO000002868,CUST0003223,MAT000028,2026-06-26,1.0,491.43,491.43,0,Completed,USD,Canada,2026-08-12 03:25:20
SO000002869,CUST0001393,MAT000078,2026-02-27,22.0,772.73,17000.06,10,Completed,USD,China,2026-08-11 18:25:20
SO000002870,CUST0000284,MAT001178,2024-07-09,7.0,750.87,5256.09,0,Completed,USD,Saudi Arabia,2026-08-11 17:25:20
SO000002871,CUST0004980,MAT001004,2023-09-09,16.0,575.97,9215.52,10,Pending,GBP,UAE,2026-08-11 14:25:20
SO000002872,CUST0005345,MAT000824,2023-07-05,12.0,800.32,9603.84,5,Completed,EUR,India,2026-08-12 10:25:20
SO000002873,CUST0005482,MAT000791,2026-07-25,22.0,857.13,18856.86,0,Completed,USD,UAE,2026-08-12 06:25:20
SO000002874,CUST0004710,MAT000793,2023-01-11,25.0,841.93,21048.25,15,Completed,JPY,Japan,2026-08-12 07:25:20
SO000002875,CUST0001867,MAT000791,2026-07-17,22.0,317.36,6981.92,15,Completed,USD,UK,2026-08-12 01:25:20
SO000002876,CUST0005156,MAT000138,2025-12-18,16.0,360.47,5767.52,0,Pending,USD,Mexico,2026-08-12 12:25:20
SO000002877,CUST0007497,MAT000842,2024-04-23,12.0,220.25,2643.0,20,Completed,JPY,Germany,2026-08-12 11:25:20
SO000002878,CUST0007780,MAT000241,2023-07-08,23.0,753.96,17341.08,0,Shipped,USD,USA,2026-08-12 05:25:20
SO000002879,CUST0005905,MAT000586,2024-10-17,10.0,114.03,1140.3,5,Pending,USD,South Africa,2026-08-12 12:25:20
SO000002880,CUST0007349,MAT001170,2026-03-06,1.0,322.8,322.8,0,Pending,USD,Mexico,2026-08-12 16:25:20
SO000002881,CUST0000149,MAT000490,2023-03-23,24.0,13.71,329.04,0,Completed,USD,Brazil,2026-08-12 15:25:20
SO000002882,CUST0003315,MAT000146,2025-11-17,11.0,537.21,5909.31,15,Completed,EUR,India,2026-08-12 04:25:20
SO000002883,CUST0000429,MAT000878,2024-06-11,10.0,594.25,5942.5,20,Completed,USD,USA,2026-08-11 20:25:20
SO000002884,CUST0006179,MAT000656,2025-09-12,15.0,227.84,3417.6,5,Pending,EUR,France,2026-08-11 12:25:20
SO000002885,CUST0000101,MAT000785,2026-04-14,24.0,664.37,15944.88,0,Completed,USD,France,2026-08-12 14:25:20
SO000002886,CUST0004571,MAT000849,2024-03-16,12.0,346.48,4157.76,5,Completed,AED,Japan,2026-08-11 15:25:20
SO000002887,CUST0005416,MAT000691,2023-08-07,15.0,283.98,4259.7,0,Completed,USD,Canada,2026-08-12 11:25:20
SO000002888,CUST0006243,MAT001080,2026-01-22,5.0,860.77,4303.85,0,Completed,USD,Germany,2026-08-11 18:25:20
SO000002889,CUST0005416,MAT000720,2024-12-04,5.0,531.88,2659.4,5,Completed,USD,Japan,2026-08-11 18:25:20
SO000002890,CUST0000484,MAT000786,2023-07-25,16.0,230.83,3693.28,5,Completed,USD,USA,2026-08-12 09:25:20
SO000002891,CUST0006973,MAT000428,2025-12-30,0.0,885.0,20355.0,0,Cancelled,USD,Germany,2026-08-12 15:25:20
SO000002892,CUST0000022,MAT000646,2026-05-05,21.0,351.86,7389.06,15,Pending,USD,China,2026-08-11 17:25:20
SO000002893,CUST0003301,MAT000255,2024-06-06,1.0,584.81,584.81,15,Completed,USD,China,2026-08-12 15:25:20
SO000002894,CUST0007059,MAT000889,2026-05-05,2.0,652.85,1305.7,5,Cancelled,USD,Singapore,2026-08-12 11:25:20
SO000002895,CUST0004558,MAT000300,2023-08-07,2.0,382.95,765.9,10,Completed,USD,Canada,2026-08-12 15:25:20
SO000002896,CUST0002285,MAT001077,2026-05-17,5.0,484.65,2423.25,0,Shipped,EUR,South Africa,2026-08-12 18:25:20
SO000002897,CUST0004702,MAT001048,2026-05-18,9.0,219.6,1976.4,5,Completed,EUR,Singapore,2026-08-11 22:25:20
SO000002898,CUST0001801,MAT000789,2024-06-10,13.0,421.91,5484.83,10,Completed,JPY,Australia,2026-08-12 15:25:20
SO000002899,CUST0000115,MAT000876,2023-03-14,8.0,283.17,2265.36,0,Completed,USD,Saudi Arabia,2026-08-11 18:25:20
SO000002900,CUST0001210,MAT000430,2026-02-05,0.0,494.97,10394.37,15,Completed,USD,Germany,2026-08-12 04:25:20
SO000002901,CUST0002596,MAT000668,2025-10-14,5.0,604.55,3022.75,5,Shipped,USD,UK,2026-08-11 18:25:20
SO000002902,CUST0005225,MAT000650,2023-02-27,21.0,554.53,11645.13,0,Cancelled,AED,Australia,2026-08-11 16:25:20
SO000002903,CUST0004385,MAT000910,2023-11-07,2.0,700.16,1400.32,5,Completed,USD,Saudi Arabia,2026-08-11 16:25:20
SO000002904,CUST0006481,MAT000904,2025-10-13,13.0,42.17,548.21,5,Cancelled,GBP,China,2026-08-12 01:25:20
SO000002905,CUST0007484,MAT001034,2025-08-23,4.0,75.34,301.36,0,Pending,USD,France,2026-08-11 16:25:20
SO000002906,CUST0007803,MAT001030,2026-10-02,20.0,188.76,3775.2,5,Completed,INR,India,2026-08-11 20:25:20
SO000002907,CUST0999129,MAT000436,2023-09-24,0.0,887.29,17745.8,0,Completed,EUR,India,2026-08-12 07:25:20
SO000002908,CUST0003600,MAT000636,2025-10-23,25.0,721.24,18031.0,10,Shipped,JPY,India,2026-08-12 04:25:20
SO000002909,CUST0007004,MAT000038,2025-06-02,24.0,832.09,19970.16,0,Completed,AED,China,2026-08-11 13:25:20
SO000002910,CUST0002933,MAT000017,2023-01-05,7.0,248.52,1739.64,10,Completed,GBP,France,2026-08-11 22:25:20
SO000002911,CUST0000459,MAT000528,2024-02-24,18.0,518.6,9334.8,10,Completed,USD,Germany,2026-08-12 16:25:20
SO000002912,CUST0002894,MAT000013,2023-01-22,25.0,501.62,12540.5,0,Shipped,USD,Australia,2026-08-12 12:25:20
SO000002913,CUST0002478,MAT001110,2024-10-19,21.0,514.72,10809.12,10,Completed,USD,UAE,2026-08-12 06:25:20
SO000002914,CUST0000564,MAT000565,2023-05-10,24.0,647.22,15533.28,5,Cancelled,USD,South Africa,2026-08-11 12:25:20
SO000002915,CUST0007076,MAT000925,2025-03-09,1.0,357.61,357.61,0,Shipped,GBP,Germany,2026-08-12 13:25:20
SO000002916,CUST0006382,MAT000736,2025-09-05,22.0,611.1,13444.2,10,Completed,USD,Mexico,2026-08-12 06:25:20
SO000002917,CUST0004886,MAT000728,2024-04-18,21.0,710.65,14923.65,20,Completed,USD,Mexico,2026-08-12 05:25:20
SO000002918,CUST0006230,MAT000390,2025-05-25,2.0,263.72,527.44,0,Shipped,USD,Brazil,2026-08-11 13:25:20
SO000002919,CUST0004766,MAT000044,2024-06-12,24.0,851.44,20434.56,20,Shipped,GBP,Canada,2026-08-11 23:25:20
SO000002920,CUST0007624,MAT000496,2026-03-20,11.0,468.65,5155.15,15,Pending,EUR,Canada,2026-08-11 20:25:20
SO000002921,CUST0006111,MAT001043,2024-08-18,8.0,660.82,5286.56,15,Completed,AED,France,2026-08-11 14:25:20
SO000002922,CUST0006462,MAT000742,2025-10-13,23.0,657.39,15119.97,0,Pending,USD,UK,2026-08-12 08:25:20
SO000002923,CUST0004841,MAT000727,2026-07-14,3.0,510.89,1532.67,0,Cancelled,EUR,Saudi Arabia,2026-08-12 00:25:20
SO000002924,CUST0002735,MAT000292,2026-04-11,25.0,293.8,7345.0,15,Completed,GBP,South Africa,2026-08-11 15:25:20
SO000002925,CUST0005161,MAT001027,2023-11-25,4.0,601.91,2407.64,0,Completed,USD,Japan,2026-08-11 17:25:20
SO000002926,CUST0002837,MAT000278,2023-07-21,22.0,83.12,1828.64,0,Completed,USD,UAE,2026-08-11 23:25:20
SO000002927,CUST0000266,MAT000157,2024-02-19,6.0,883.38,5300.28,15,Pending,USD,South Africa,2026-08-12 04:25:20
SO000002928,CUST0000187,MAT000624,2024-08-10,3.0,169.68,509.04,20,Completed,USD,France,2026-08-11 18:25:20
SO000002929,CUST0001716,MAT000038,2024-01-11,11.0,251.51,2766.61,10,Completed,USD,UAE,2026-08-11 14:25:20
SO000002930,CUST0007497,MAT000668,2025-06-27,7.0,859.22,6014.54,10,Pending,EUR,France,2026-08-12 13:25:20
SO000002931,CUST0005241,MAT000817,2023-01-16,18.0,171.95,-3095.1,0,Completed,USD,Australia,2026-08-12 06:25:20
SO000002932,CUST0001290,MAT000768,2026-04-16,20.0,157.23,3144.6,0,Completed,EUR,Saudi Arabia,2026-08-11 16:25:20
SO000002933,CUST0001947,MAT000649,2024-03-21,19.0,725.06,13776.14,20,Completed,EUR,UAE,2026-08-12 05:25:20
SO000002934,CUST0004933,MAT000250,2025-08-10,6.0,229.9,1379.4,0,Completed,USD,Mexico,2026-08-12 03:25:20
SO000002935,CUST0005066,MAT001142,2025-10-28,20.0,89.78,1795.6,20,Completed,USD,Germany,2026-08-11 14:25:20
SO000002936,CUST0006698,MAT000099,2023-07-17,12.0,207.85,2494.2,15,Completed,INR,Germany,2026-08-12 04:25:20
SO000002937,CUST0002318,MAT001111,2023-07-10,4.0,800.09,3200.36,10,Completed,USD,Japan,2026-08-12 00:25:20
SO000002938,CUST0006978,MAT000035,2026-09-20,5.0,255.89,1279.45,10,Completed,AED,France,2026-08-12 17:25:20
SO000002939,CUST0004663,MAT000047,2023-05-06,6.0,627.08,3762.48,0,Pending,INR,China,2026-08-12 02:25:20
SO000002940,CUST0001250,MAT000664,2025-08-07,7.0,358.65,2510.55,0,Returned,USD,UK,2026-08-11 15:25:20
SO000002941,CUST0006637,MAT000064,2024-04-19,15.0,239.6,3594.0,20,Pending,INR,UAE,2026-08-12 09:25:20
SO000002942,CUST0000346,MAT000749,2026-08-03,8.0,133.92,1071.36,0,Shipped,USD,Saudi Arabia,2026-08-12 18:25:20
SO000002943,CUST0006574,MAT000197,2025-05-05,9.0,875.11,7875.99,20,Pending,EUR,Japan,2026-08-11 19:25:20
SO000002944,CUST0002959,MAT000125,2025-05-02,2.0,471.4,942.8,10,Pending,USD,China,2026-08-12 16:25:20
SO000002945,CUST0005083,MAT001099,2025-02-18,12.0,107.71,1292.52,10,Cancelled,USD,UK,2026-08-11 20:25:20
SO000002946,CUST0007237,MAT000143,2024-08-14,13.0,182.94,2378.22,0,Completed,INR,Brazil,2026-08-11 17:25:20
SO000002947,CUST0006276,MAT000422,2023-12-22,6.0,369.53,2217.18,20,Cancelled,GBP,India,2026-08-11 13:25:20
SO000002948,CUST0007819,MAT000138,2024-12-23,6.0,492.03,2952.18,15,Completed,USD,Brazil,2026-08-11 17:25:20
SO000002949,CUST0000648,MAT000897,2025-09-14,20.0,167.71,3354.2,10,Shipped,EUR,USA,2026-08-11 15:25:20
SO000002950,CUST0007898,MAT000613,2025-08-12,21.0,253.57,5324.97,15,Completed,AED,India,2026-08-12 13:25:20
SO000002951,CUST0001151,MAT000661,2023-04-01,3.0,706.42,2119.26,5,Pending,USD,Canada,2026-08-12 04:25:20
SO000002952,CUST0005618,MAT000578,2026-01-24,21.0,378.65,7951.65,10,Completed,EUR,UK,2026-08-12 12:25:20
SO000002953,CUST0006940,MAT001153,2024-03-28,14.0,6.26,87.64,0,Shipped,EUR,China,2026-08-12 18:25:20
SO000002954,CUST0003802,MAT000039,2025-05-09,14.0,53.28,745.92,0,Shipped,USD,India,2026-08-11 14:25:20
SO000002955,CUST0002632,MAT000263,2025-08-25,7.0,398.2,2787.4,10,Pending,GBP,Singapore,2026-08-12 01:25:20
SO000002956,CUST0002018,MAT000145,2023-07-15,6.0,58.81,352.86,15,Pending,EUR,Singapore,2026-08-12 13:25:20
SO000002957,CUST0001141,MAT000176,2025-11-21,23.0,160.64,3694.72,10,Completed,GBP,Canada,2026-08-12 05:25:20
SO000002958,CUST0007808,MAT000320,2024-08-19,22.0,656.45,14441.9,0,Completed,USD,Brazil,2026-08-11 12:25:20
SO000002959,CUST0003371,MAT000169,2024-03-16,16.0,434.94,6959.04,0,Completed,USD,Japan,2026-08-11 21:25:20
SO000002960,CUST0002307,MAT000973,2025-12-02,11.0,436.8,4804.8,0,Completed,GBP,Saudi Arabia,2026-08-11 15:25:20
SO000002961,CUST0001138,MAT000933,2026-07-26,10.0,540.41,5404.1,0,Completed,INR,Mexico,2026-08-11 14:25:20
SO000002962,CUST0000949,MAT001153,2023-07-27,22.0,710.72,15635.84,15,Completed,USD,Brazil,2026-08-12 10:25:20
SO000002963,CUST0007520,MAT001106,2023-02-18,14.0,146.93,2057.02,0,Completed,EUR,Saudi Arabia,2026-08-12 14:25:20
SO000002964,CUST0006042,MAT001014,2026-06-10,11.0,159.88,1758.68,10,Cancelled,AED,USA,2026-08-12 04:25:20
SO000002965,CUST0001287,MAT000725,2023-05-05,20.0,113.66,2273.2,0,Completed,JPY,Mexico,2026-08-12 11:25:20
SO000002966,CUST0006458,MAT000045,2023-10-31,2.0,843.46,1686.92,20,Completed,USD,Saudi Arabia,2026-08-12 14:25:20
SO000002967,CUST0000110,MAT000658,2024-03-15,17.0,521.67,8868.39,0,Completed,USD,Canada,2026-08-12 12:25:20
SO000002968,CUST0002051,MAT001174,2025-08-17,17.0,87.91,1494.47,0,Pending,USD,UAE,2026-08-11 15:25:20
SO000002969,CUST0001227,MAT000458,2023-10-24,13.0,202.48,2632.24,5,Completed,USD,Japan,2026-08-12 14:25:20
SO000002970,CUST0000926,MAT000244,2025-12-10,14.0,654.4,9161.6,0,Completed,USD,Saudi Arabia,2026-08-12 17:25:20
SO000002971,CUST0005505,MAT000263,2025-01-31,11.0,30.95,340.45,0,Completed,AED,Saudi Arabia,2026-08-11 22:25:20
SO000002972,CUST0004807,MAT000804,2023-12-20,20.0,654.46,13089.2,0,Completed,GBP,India,2026-08-12 09:25:20
SO000002973,CUST0005267,MAT001021,2025-10-03,1.0,820.76,820.76,5,Completed,USD,India,2026-08-12 13:25:20
SO000002974,CUST0000592,MAT000730,2025-01-05,11.0,55.46,610.06,0,Completed,USD,Singapore,2026-08-12 15:25:20
SO000002975,CUST0003272,MAT001167,2023-07-30,19.0,171.85,3265.15,0,Shipped,USD,Brazil,2026-08-11 17:25:20
SO000002976,CUST0007163,MAT000624,2023-08-23,22.0,7.13,156.86,10,Shipped,USD,France,2026-08-11 15:25:20
SO000002977,CUST0004706,MAT000101,2025-06-09,11.0,102.58,1128.38,0,Shipped,USD,Mexico,2026-08-11 16:25:20
SO000002978,CUST0001201,MAT000301,2024-09-07,2.0,557.21,1114.42,15,Completed,USD,Saudi Arabia,2026-08-12 05:25:20
SO000002979,CUST0003303,MAT000152,2023-08-10,17.0,45.11,766.87,20,Pending,AED,Singapore,2026-08-12 18:25:20
SO000002980,CUST0003591,MAT000552,2026-06-09,25.0,386.12,9653.0,20,Completed,AED,USA,2026-08-12 05:25:20
SO000002981,CUST0000749,MAT001128,2023-03-22,5.0,455.54,2277.7,20,Completed,USD,UAE,2026-08-12 07:25:20
SO000002982,CUST0003539,MAT000952,2025-08-03,11.0,816.43,8980.73,0,Completed,AED,Germany,2026-08-12 07:25:20
SO000002983,CUST0005075,MAT000323,2026-07-05,9.0,429.49,3865.41,15,Completed,JPY,UAE,2026-08-11 14:25:20
SO000002984,CUST0007770,MAT000060,2025-07-11,14.0,132.58,1856.12,0,Completed,USD,South Africa,2026-08-12 02:25:20
SO000002985,CUST0004731,MAT000200,2024-10-10,12.0,263.92,3167.04,10,Completed,USD,China,2026-08-12 03:25:20
SO000002986,CUST0007735,MAT000743,2023-08-29,10.0,606.61,6066.1,0,Completed,GBP,USA,2026-08-12 03:25:20
SO000002987,CUST0006093,MAT000606,2023-10-25,6.0,105.34,632.04,0,Completed,GBP,Saudi Arabia,2026-08-12 03:25:20
SO000002988,CUST0006090,MAT000438,2025-04-26,1.0,212.41,212.41,0,Completed,USD,South Africa,2026-08-12 11:25:20
SO000002989,CUST0001449,MAT000501,2023-09-26,25.0,896.22,22405.5,10,Completed,USD,Australia,2026-08-11 14:25:20
SO000002990,CUST0000278,MAT000541,2026-08-24,16.0,9.95,159.2,10,Completed,EUR,Germany,2026-08-12 02:25:20
SO000002991,CUST0002390,MAT000394,2023-01-31,16.0,141.2,2259.2,0,Shipped,USD,India,2026-08-12 18:25:20
SO000002992,CUST0004970,MAT000053,2024-05-14,23.0,760.1,17482.3,0,Completed,USD,USA,2026-08-11 22:25:20
SO000002993,CUST0001707,MAT000448,2024-04-21,4.0,95.74,382.96,0,Completed,INR,Mexico,2026-08-12 17:25:20
SO000002994,CUST0007434,MAT000729,2025-08-27,5.0,35.11,175.55,15,Shipped,EUR,Germany,2026-08-12 16:25:20
SO000002995,CUST0000583,MAT000740,2025-04-25,16.0,113.57,1817.12,20,Returned,EUR,South Africa,2026-08-12 11:25:20
SO000002996,CUST0004120,MAT000876,2025-01-05,18.0,625.77,11263.86,0,Completed,INR,Saudi Arabia,2026-08-12 15:25:20
SO000002997,CUST0005798,MAT000772,2023-06-08,17.0,893.83,15195.11,0,Completed,JPY,Australia,2026-08-12 12:25:20
SO000002998,CUST0004291,MAT000897,2026-04-04,25.0,533.62,13340.5,20,Completed,USD,Australia,2026-08-11 13:25:20
SO000002999,CUST0002316,MAT000016,2024-12-26,10.0,116.26,1162.6,20,Completed,USD,UAE,2026-08-11 16:25:20
SO000003000,CUST0006207,MAT000824,2026-06-27,17.0,169.48,2881.16,0,Returned,USD,Brazil,2026-08-11 16:25:20
SO000003001,CUST0004739,MAT000148,2026-01-26,3.0,486.23,1458.69,0,Completed,EUR,Brazil,2026-08-12 16:25:20
SO000003002,CUST0006625,MAT001155,2023-06-23,15.0,645.51,9682.65,5,Shipped,USD,Singapore,2026-08-11 20:25:20
SO000003003,CUST0004310,MAT000383,2025-09-25,15.0,598.31,8974.65,15,Returned,USD,Brazil,2026-08-12 08:25:20
SO000003004,CUST0003313,MAT001017,2025-11-28,11.0,519.38,5713.18,15,Completed,AED,India,2026-08-12 15:25:20
SO000003005,CUST0001267,MAT000165,2025-07-11,16.0,887.71,14203.36,15,Shipped,USD,Mexico,2026-08-12 10:25:20
SO000003006,CUST0002545,MAT000222,2024-12-08,13.0,182.24,2369.12,0,Completed,USD,South Africa,2026-08-11 15:25:20
SO000003007,CUST0006530,MAT000986,2024-11-18,20.0,159.75,3195.0,10,Completed,INR,Canada,2026-08-12 12:25:20
SO000003008,CUST0001192,MAT001104,2023-08-27,17.0,773.86,13155.62,0,Shipped,JPY,Brazil,2026-08-11 21:25:20
SO000003009,CUST0002999,MAT000721,2025-10-25,9.0,265.29,2387.61,15,Completed,USD,Germany,2026-08-12 08:25:20
SO000003010,CUST0001361,MAT000800,2024-06-23,2.0,302.61,605.22,20,Completed,EUR,France,2026-08-11 15:25:20
SO000003011,CUST0005139,MAT001170,2023-06-21,7.0,496.06,3472.42,0,Completed,USD,Mexico,2026-08-12 07:25:20
SO000003012,CUST0001173,MAT001021,2024-09-29,2.0,346.24,692.48,15,Completed,USD,UAE,2026-08-12 10:25:20
SO000003013,CUST0006507,MAT000433,2023-05-18,21.0,262.44,5511.24,0,Completed,USD,Singapore,2026-08-12 13:25:20
SO000003014,CUST0003460,MAT000654,2023-07-23,5.0,825.87,4129.35,20,Completed,USD,Brazil,2026-08-12 00:25:20
SO000003015,CUST0001077,MAT000831,2024-04-03,7.0,120.7,844.9,5,Completed,EUR,South Africa,2026-08-12 17:25:20
SO000003016,CUST0004908,MAT000715,2023-09-06,3.0,366.84,1100.52,0,Pending,EUR,Singapore,2026-08-11 13:25:20
SO000003017,CUST0006724,MAT000171,2024-01-13,5.0,7.66,38.3,0,Completed,JPY,India,2026-08-12 15:25:20
SO000003018,CUST0002877,MAT001133,2024-06-05,25.0,727.67,18191.75,0,Completed,USD,South Africa,2026-08-11 13:25:20
SO000003019,CUST0004435,MAT000971,2024-08-29,6.0,155.73,934.38,0,Completed,EUR,Japan,2026-08-12 12:25:20
SO000003020,CUST0000718,MAT000445,2023-12-17,20.0,696.83,13936.6,5,Completed,USD,France,2026-08-11 13:25:20
SO000003021,CUST0007276,MAT000059,2026-06-29,15.0,138.0,2070.0,20,Completed,JPY,Japan,2026-08-12 16:25:20
SO000003022,CUST0002194,MAT001096,2025-01-26,10.0,377.98,3779.8,0,Cancelled,USD,Saudi Arabia,2026-08-12 04:25:20
SO000003023,CUST0007831,MAT000547,2025-12-02,24.0,656.73,15761.52,0,Completed,USD,China,2026-08-11 19:25:20
SO000003024,CUST0004535,MAT000644,2023-10-04,19.0,247.37,4700.03,5,Completed,USD,South Africa,2026-08-12 02:25:20
SO000003025,CUST0002074,MAT000800,2026-01-31,11.0,285.96,3145.56,0,Completed,USD,China,2026-08-11 20:25:20
SO000003026,CUST0007609,MAT000722,2026-01-10,13.0,602.25,7829.25,20,Completed,USD,Mexico,2026-08-12 09:25:20
SO000003027,CUST0001317,MAT000103,2026-08-11,2.0,172.99,345.98,0,Completed,USD,Canada,2026-08-12 17:25:20
SO000003028,CUST0001131,MAT001049,2023-06-17,4.0,856.85,3427.4,0,Cancelled,USD,France,2026-08-12 18:25:20
SO000003029,CUST0002374,MAT001017,2026-01-19,21.0,173.96,3653.16,15,Returned,USD,China,2026-08-12 09:25:20
SO000003030,CUST0004182,MAT000101,2025-02-04,5.0,676.25,3381.25,0,Shipped,USD,USA,2026-08-12 14:25:20
SO000003031,CUST0000381,MAT001024,2024-05-10,19.0,723.33,13743.27,20,Completed,INR,Australia,2026-08-12 16:25:20
SO000003032,CUST0003410,MAT000466,2023-09-13,14.0,340.06,4760.84,0,Completed,USD,Canada,2026-08-11 13:25:20
SO000003033,CUST0000425,MAT000925,2025-09-07,4.0,144.83,579.32,10,Completed,INR,India,2026-08-12 03:25:20
SO000003034,CUST0007117,MAT000525,2023-05-16,,153.48,3376.56,5,Completed,AED,India,2026-08-12 10:25:20
SO000003035,CUST0004491,MAT000693,2026-01-30,22.0,886.98,19513.56,20,Shipped,USD,Australia,2026-08-12 09:25:20
SO000003036,CUST0006442,MAT000640,2024-06-28,22.0,654.24,14393.28,0,Completed,USD,France,2026-08-11 19:25:20
SO000003037,CUST0005052,MAT001039,2025-11-12,13.0,407.79,5301.27,0,Pending,USD,India,2026-08-12 01:25:20
SO000003038,CUST0006125,MAT000600,2024-10-09,4.0,235.33,941.32,0,Completed,INR,China,2026-08-11 14:25:20
SO000003039,CUST0003405,MAT000864,2025-06-29,8.0,21.92,175.36,0,Completed,USD,Singapore,2026-08-12 10:25:20
SO000003040,CUST0000753,MAT000955,2026-01-09,7.0,605.07,4235.49,0,Completed,USD,Japan,2026-08-11 12:25:20
SO000003041,CUST0000896,MAT001133,2025-04-24,17.0,861.44,14644.48,0,Completed,JPY,Germany,2026-08-12 09:25:20
SO000003042,CUST0002670,MAT001080,2024-11-29,14.0,100.62,1408.68,15,Shipped,USD,China,2026-08-12 16:25:20
SO000003043,CUST0000011,MAT000592,2025-01-22,21.0,680.27,14285.67,5,Completed,AED,South Africa,2026-08-12 01:25:20
SO000003044,CUST0001504,MAT000890,2024-04-28,10.0,142.15,1421.5,0,Pending,USD,UAE,2026-08-11 23:25:20
SO000003045,CUST0001514,MAT001087,2025-11-30,21.0,713.93,14992.53,5,Completed,USD,UK,2026-08-12 07:25:20
SO000003046,CUST0000673,MAT000430,2025-03-18,6.0,336.66,2019.96,5,Cancelled,AED,UAE,2026-08-12 01:25:20
SO000003047,CUST0007739,MAT000826,2023-08-29,17.0,642.3,10919.1,0,Completed,EUR,USA,2026-08-11 20:25:20
SO000003048,CUST0004495,MAT000560,2025-10-24,15.0,834.02,12510.3,0,Completed,USD,Australia,2026-08-11 17:25:20
SO000003049,CUST0002553,MAT000958,2023-08-28,6.0,560.02,3360.12,0,Shipped,USD,UK,2026-08-12 03:25:20
SO000003050,CUST0003066,MAT000932,2026-07-15,7.0,829.03,5803.21,0,Cancelled,USD,USA,2026-08-12 18:25:20
SO000003051,CUST0003441,MAT000195,2023-08-20,21.0,215.35,4522.35,15,Completed,USD,Japan,2026-08-11 23:25:20
SO000003052,CUST0002830,MAT000319,2026-06-10,23.0,880.43,20249.89,15,Shipped,GBP,Saudi Arabia,2026-08-11 18:25:20
SO000003053,CUST0004421,MAT000021,2023-12-12,23.0,786.2,18082.6,0,Completed,AED,UK,2026-08-12 11:25:20
SO000003054,CUST0002614,MAT001058,2026-07-14,9.0,101.28,911.52,15,Completed,USD,Saudi Arabia,2026-08-12 01:25:20
